subject_id	predicate_id	object_id	mapping_justification	mapping_date	author_id	confidence	comment
pzt:000784	skos:exactMatch	ncbi:211023	semapv:UnspecifiedMatching				
pzt:000784	skos:exactMatch	wikidata:Q25360910	semapv:UnspecifiedMatching				
pzt:000784	skos:exactMatch	worms:172429	semapv:UnspecifiedMatching				
pzt:000785	skos:broadMatch	bold:1022867	semapv:LogicalReasoning				
pzt:000785	skos:exactMatch	ecotaxa_legacy:657	semapv:UnspecifiedMatching				
pzt:000785	skos:exactMatch	ncbi:1925418	semapv:UnspecifiedMatching				
pzt:000785	skos:exactMatch	wikidata:Q25362727	semapv:UnspecifiedMatching				
pzt:000785	skos:exactMatch	worms:196836	semapv:UnspecifiedMatching				
pzt:000786	skos:broadMatch	bold:1022867	semapv:LogicalReasoning				
pzt:000786	skos:exactMatch	ecotaxa_legacy:489	semapv:UnspecifiedMatching				
pzt:000786	skos:exactMatch	ncbi:1176392	semapv:UnspecifiedMatching				
pzt:000786	skos:exactMatch	wikidata:Q25362733	semapv:UnspecifiedMatching				
pzt:000786	skos:exactMatch	worms:183574	semapv:UnspecifiedMatching				
pzt:000787	skos:broadMatch	bold:1022867	semapv:LogicalReasoning				
pzt:000787	skos:broadMatch	ncbi:211023	semapv:LogicalReasoning				
pzt:000787	skos:exactMatch	ecotaxa_legacy:486	semapv:UnspecifiedMatching				
pzt:000787	skos:exactMatch	wikidata:Q25362735	semapv:UnspecifiedMatching				
pzt:000787	skos:exactMatch	worms:416150	semapv:UnspecifiedMatching				
pzt:000788	skos:broadMatch	bold:1022867	semapv:LogicalReasoning				
pzt:000788	skos:broadMatch	ncbi:211023	semapv:LogicalReasoning				
pzt:000788	skos:exactMatch	ecotaxa_legacy:486	semapv:UnspecifiedMatching				
pzt:000788	skos:exactMatch	wikidata:Q62001043	semapv:UnspecifiedMatching				
pzt:000788	skos:exactMatch	worms:417268	semapv:UnspecifiedMatching				
pzt:000791	skos:exactMatch	bold:604037	semapv:UnspecifiedMatching				
pzt:000791	skos:exactMatch	ecotaxa_legacy:657	semapv:UnspecifiedMatching				
pzt:000791	skos:exactMatch	ncbi:60005	semapv:UnspecifiedMatching				
pzt:000791	skos:exactMatch	wikidata:Q7624374	semapv:UnspecifiedMatching				
pzt:000791	skos:exactMatch	worms:101195	semapv:UnspecifiedMatching				
pzt:000792	skos:broadMatch	bold:604037	semapv:LogicalReasoning				
pzt:000792	skos:exactMatch	ecotaxa_legacy:657	semapv:UnspecifiedMatching				
pzt:000792	skos:exactMatch	ncbi:1606869	semapv:UnspecifiedMatching				
pzt:000792	skos:exactMatch	wikidata:Q61997612	semapv:UnspecifiedMatching				
pzt:000792	skos:exactMatch	worms:101282	semapv:UnspecifiedMatching				
pzt:000793	skos:broadMatch	bold:604037	semapv:LogicalReasoning				
pzt:000793	skos:exactMatch	ecotaxa_legacy:657	semapv:UnspecifiedMatching				
pzt:000793	skos:exactMatch	ncbi:641206	semapv:UnspecifiedMatching				
pzt:000793	skos:exactMatch	wikidata:Q61997621	semapv:UnspecifiedMatching				
pzt:000793	skos:exactMatch	worms:101289	semapv:UnspecifiedMatching				
pzt:000794	skos:broadMatch	bold:604037	semapv:LogicalReasoning				
pzt:000794	skos:exactMatch	ecotaxa_legacy:657	semapv:UnspecifiedMatching				
pzt:000794	skos:exactMatch	ncbi:197538	semapv:UnspecifiedMatching				
pzt:000794	skos:exactMatch	wikidata:Q62003802	semapv:UnspecifiedMatching				
pzt:000794	skos:exactMatch	worms:428332	semapv:UnspecifiedMatching				
pzt:000795	skos:broadMatch	bold:604037	semapv:LogicalReasoning				
pzt:000795	skos:exactMatch	ecotaxa_legacy:657	semapv:UnspecifiedMatching				
pzt:000795	skos:exactMatch	ncbi:236065	semapv:UnspecifiedMatching				
pzt:000795	skos:exactMatch	wikidata:Q121290180	semapv:UnspecifiedMatching				
pzt:000795	skos:exactMatch	worms:101320	semapv:UnspecifiedMatching				
pzt:000796	skos:broadMatch	bold:604037	semapv:LogicalReasoning				
pzt:000796	skos:broadMatch	ncbi:60005	semapv:LogicalReasoning				
pzt:000796	skos:exactMatch	ecotaxa_legacy:657	semapv:UnspecifiedMatching				
pzt:000796	skos:exactMatch	wikidata:Q61997662	semapv:UnspecifiedMatching				
pzt:000796	skos:exactMatch	worms:101344	semapv:UnspecifiedMatching				
pzt:000799	skos:exactMatch	bold:1022866	semapv:UnspecifiedMatching				
pzt:000799	skos:exactMatch	ecotaxa_legacy:657	semapv:UnspecifiedMatching				
pzt:000799	skos:exactMatch	ncbi:181653	semapv:UnspecifiedMatching				
pzt:000799	skos:exactMatch	wikidata:Q61997574	semapv:UnspecifiedMatching				
pzt:000799	skos:exactMatch	worms:101264	semapv:UnspecifiedMatching				
pzt:000801	skos:exactMatch	bold:1022866	semapv:UnspecifiedMatching				
pzt:000801	skos:exactMatch	ecotaxa_legacy:657	semapv:UnspecifiedMatching				
pzt:000801	skos:exactMatch	ncbi:641220	semapv:UnspecifiedMatching				
pzt:000801	skos:exactMatch	wikidata:Q61997664	semapv:UnspecifiedMatching				
pzt:000801	skos:exactMatch	worms:101345	semapv:UnspecifiedMatching				
pzt:000802	skos:exactMatch	bold:1022866	semapv:UnspecifiedMatching				
pzt:000802	skos:exactMatch	ecotaxa_legacy:657	semapv:UnspecifiedMatching				
pzt:000802	skos:exactMatch	ncbi:641222	semapv:UnspecifiedMatching				
pzt:000802	skos:exactMatch	wikidata:Q121305969	semapv:UnspecifiedMatching				
pzt:000802	skos:exactMatch	worms:101347	semapv:UnspecifiedMatching				
pzt:000806	skos:exactMatch	bold:2677421	semapv:UnspecifiedMatching				
pzt:000806	skos:exactMatch	ecotaxa_legacy:657	semapv:UnspecifiedMatching				
pzt:000806	skos:exactMatch	ncbi:693139	semapv:UnspecifiedMatching				
pzt:000806	skos:exactMatch	wikidata:Q25363584	semapv:UnspecifiedMatching				
pzt:000806	skos:exactMatch	worms:247913	semapv:UnspecifiedMatching				
pzt:000807	skos:broadMatch	bold:2677421	semapv:LogicalReasoning				
pzt:000807	skos:exactMatch	ecotaxa_legacy:657	semapv:UnspecifiedMatching				
pzt:000807	skos:exactMatch	ncbi:693140	semapv:UnspecifiedMatching				
pzt:000807	skos:exactMatch	wikidata:Q61999510	semapv:UnspecifiedMatching				
pzt:000807	skos:exactMatch	worms:247943	semapv:UnspecifiedMatching				
pzt:000811	skos:exactMatch	bold:2677463	semapv:UnspecifiedMatching				
pzt:000811	skos:exactMatch	ecotaxa_legacy:657	semapv:UnspecifiedMatching				
pzt:000811	skos:exactMatch	ncbi:5935	semapv:UnspecifiedMatching				
pzt:000811	skos:exactMatch	wikidata:Q10278244	semapv:UnspecifiedMatching				
pzt:000811	skos:exactMatch	worms:179326	semapv:UnspecifiedMatching				
pzt:000812	skos:broadMatch	bold:2677463	semapv:LogicalReasoning				
pzt:000812	skos:exactMatch	ecotaxa_legacy:657	semapv:UnspecifiedMatching				
pzt:000812	skos:exactMatch	ncbi:5941	semapv:UnspecifiedMatching				
pzt:000812	skos:exactMatch	wikidata:Q49559016	semapv:UnspecifiedMatching				
pzt:000812	skos:exactMatch	worms:427664	semapv:UnspecifiedMatching				
pzt:000813	skos:exactMatch	bold:278829	semapv:UnspecifiedMatching				
pzt:000813	skos:exactMatch	ecotaxa_legacy:657	semapv:UnspecifiedMatching				
pzt:000813	skos:exactMatch	ncbi:200604	semapv:UnspecifiedMatching				
pzt:000813	skos:exactMatch	wikidata:Q117659	semapv:UnspecifiedMatching				
pzt:000813	skos:exactMatch	worms:425497	semapv:UnspecifiedMatching				
pzt:000815	skos:exactMatch	bold:99173	semapv:UnspecifiedMatching				
pzt:000815	skos:exactMatch	ncbi:3027	semapv:UnspecifiedMatching				
pzt:000815	skos:exactMatch	wikidata:Q488032	semapv:UnspecifiedMatching				
pzt:000815	skos:exactMatch	worms:17639	semapv:UnspecifiedMatching				
pzt:000816	skos:exactMatch	bold:99181	semapv:UnspecifiedMatching				
pzt:000816	skos:exactMatch	ncbi:589350	semapv:UnspecifiedMatching				
pzt:000816	skos:exactMatch	wikidata:Q5190992	semapv:UnspecifiedMatching				
pzt:000816	skos:exactMatch	worms:17640	semapv:UnspecifiedMatching				
pzt:000819	skos:exactMatch	bold:99300	semapv:UnspecifiedMatching				
pzt:000819	skos:exactMatch	ncbi:77930	semapv:UnspecifiedMatching				
pzt:000819	skos:exactMatch	wikidata:Q23070355	semapv:UnspecifiedMatching				
pzt:000819	skos:exactMatch	worms:106285	semapv:UnspecifiedMatching				
pzt:000820	skos:exactMatch	ncbi:195071	semapv:UnspecifiedMatching				
pzt:000820	skos:exactMatch	wikidata:Q23055863	semapv:UnspecifiedMatching				
pzt:000820	skos:exactMatch	worms:106305	semapv:UnspecifiedMatching				
pzt:000823	skos:exactMatch	ncbi:1326783	semapv:UnspecifiedMatching				
pzt:000823	skos:exactMatch	wikidata:Q68393149	semapv:UnspecifiedMatching				
pzt:000825	skos:exactMatch	ncbi:3034	semapv:UnspecifiedMatching				
pzt:000825	skos:exactMatch	wikidata:Q21308196	semapv:UnspecifiedMatching				
pzt:000825	skos:exactMatch	worms:106316	semapv:UnspecifiedMatching				
pzt:000830	skos:exactMatch	bold:99173	semapv:UnspecifiedMatching				
pzt:000830	skos:exactMatch	ncbi:324623	semapv:UnspecifiedMatching				
pzt:000830	skos:exactMatch	wikidata:Q23056005	semapv:UnspecifiedMatching				
pzt:000830	skos:exactMatch	worms:627117	semapv:UnspecifiedMatching				
pzt:000831	skos:exactMatch	bold:246658	semapv:UnspecifiedMatching				
pzt:000831	skos:exactMatch	ecotaxa_legacy:557	semapv:UnspecifiedMatching				
pzt:000831	skos:exactMatch	ecotaxa_legacy:582	semapv:UnspecifiedMatching				
pzt:000831	skos:exactMatch	ecotaxa_legacy:620	semapv:UnspecifiedMatching				
pzt:000831	skos:exactMatch	ncbi:29178	semapv:UnspecifiedMatching				
pzt:000831	skos:exactMatch	wikidata:Q107027	semapv:UnspecifiedMatching				
pzt:000831	skos:exactMatch	worms:1410	semapv:UnspecifiedMatching				
pzt:000834	skos:exactMatch	bold:464535	semapv:UnspecifiedMatching				
pzt:000834	skos:exactMatch	ecotaxa_legacy:182	semapv:UnspecifiedMatching				
pzt:000834	skos:exactMatch	ncbi:45998	semapv:UnspecifiedMatching				
pzt:000834	skos:exactMatch	wikidata:Q5881117	semapv:UnspecifiedMatching				
pzt:000834	skos:exactMatch	worms:111929	semapv:UnspecifiedMatching				
pzt:000835	skos:exactMatch	worms:112203	semapv:UnspecifiedMatching				
pzt:000842	skos:exactMatch	bold:604080	semapv:UnspecifiedMatching				
pzt:000842	skos:exactMatch	ncbi:38819	semapv:UnspecifiedMatching				
pzt:000842	skos:exactMatch	wikidata:Q23056098	semapv:UnspecifiedMatching				
pzt:000842	skos:exactMatch	worms:235985	semapv:UnspecifiedMatching				
pzt:000846	skos:exactMatch	ncbi:418908	semapv:UnspecifiedMatching				
pzt:000846	skos:exactMatch	wikidata:Q68398131	semapv:UnspecifiedMatching				
pzt:000846	skos:exactMatch	worms:1327470	semapv:UnspecifiedMatching				
pzt:000849	skos:exactMatch	bold:603718	semapv:UnspecifiedMatching				
pzt:000849	skos:exactMatch	ncbi:38816	semapv:UnspecifiedMatching				
pzt:000849	skos:exactMatch	wikidata:Q126697989	semapv:UnspecifiedMatching				
pzt:000849	skos:exactMatch	worms:236056	semapv:UnspecifiedMatching				
pzt:000852	skos:exactMatch	bold:163632	semapv:UnspecifiedMatching				
pzt:000852	skos:exactMatch	ncbi:33656	semapv:UnspecifiedMatching				
pzt:000852	skos:exactMatch	wikidata:Q3377945	semapv:UnspecifiedMatching				
pzt:000852	skos:exactMatch	worms:115088	semapv:UnspecifiedMatching				
pzt:000853	skos:broadMatch	bold:163632	semapv:LogicalReasoning				
pzt:000853	skos:exactMatch	ncbi:118080	semapv:UnspecifiedMatching				
pzt:000853	skos:exactMatch	wikidata:Q23057523	semapv:UnspecifiedMatching				
pzt:000853	skos:exactMatch	worms:613430	semapv:UnspecifiedMatching				
pzt:000856	skos:exactMatch	bold:112538	semapv:UnspecifiedMatching				
pzt:000856	skos:exactMatch	ncbi:35140	semapv:UnspecifiedMatching				
pzt:000856	skos:exactMatch	wikidata:Q3082611	semapv:UnspecifiedMatching				
pzt:000856	skos:exactMatch	worms:115090	semapv:UnspecifiedMatching				
pzt:000857	skos:broadMatch	bold:112538	semapv:LogicalReasoning				
pzt:000857	skos:broadMatch	ncbi:35140	semapv:LogicalReasoning				
pzt:000857	skos:exactMatch	wikidata:Q23057172	semapv:UnspecifiedMatching				
pzt:000857	skos:exactMatch	worms:388470	semapv:UnspecifiedMatching				
pzt:000858	skos:broadMatch	bold:112538	semapv:LogicalReasoning				
pzt:000858	skos:exactMatch	ncbi:418974	semapv:UnspecifiedMatching				
pzt:000858	skos:exactMatch	wikidata:Q23057217	semapv:UnspecifiedMatching				
pzt:000858	skos:exactMatch	worms:115126	semapv:UnspecifiedMatching				
pzt:000862	skos:exactMatch	bold:730257	semapv:UnspecifiedMatching				
pzt:000862	skos:exactMatch	ncbi:418928	semapv:UnspecifiedMatching				
pzt:000862	skos:exactMatch	wikidata:Q23058996	semapv:UnspecifiedMatching				
pzt:000862	skos:exactMatch	worms:555889	semapv:UnspecifiedMatching				
pzt:000863	skos:exactMatch	ncbi:418941	semapv:UnspecifiedMatching				
pzt:000865	skos:broadMatch	ncbi:418941	semapv:LogicalReasoning				
pzt:000865	skos:exactMatch	bold:730257	semapv:UnspecifiedMatching				
pzt:000865	skos:exactMatch	wikidata:Q23059044	semapv:UnspecifiedMatching				
pzt:000865	skos:exactMatch	worms:573399	semapv:UnspecifiedMatching				
pzt:000867	skos:broadMatch	ncbi:418941	semapv:LogicalReasoning				
pzt:000867	skos:exactMatch	bold:546920	semapv:UnspecifiedMatching				
pzt:000867	skos:exactMatch	wikidata:Q68104031	semapv:UnspecifiedMatching				
pzt:000867	skos:exactMatch	worms:235972	semapv:UnspecifiedMatching				
pzt:000868	skos:exactMatch	ncbi:418932	semapv:UnspecifiedMatching				
pzt:000870	skos:broadMatch	ncbi:418932	semapv:LogicalReasoning				
pzt:000870	skos:exactMatch	bold:163626	semapv:UnspecifiedMatching				
pzt:000870	skos:exactMatch	wikidata:Q23059051	semapv:UnspecifiedMatching				
pzt:000870	skos:exactMatch	worms:235924	semapv:UnspecifiedMatching				
pzt:000871	skos:broadMatch	ncbi:418932	semapv:LogicalReasoning				
pzt:000871	skos:exactMatch	bold:163626	semapv:UnspecifiedMatching				
pzt:000871	skos:exactMatch	wikidata:Q23070324	semapv:UnspecifiedMatching				
pzt:000871	skos:exactMatch	worms:115081	semapv:UnspecifiedMatching				
pzt:000873	skos:exactMatch	bold:163626	semapv:UnspecifiedMatching				
pzt:000873	skos:exactMatch	ncbi:418946	semapv:UnspecifiedMatching				
pzt:000873	skos:exactMatch	wikidata:Q23069525	semapv:UnspecifiedMatching				
pzt:000873	skos:exactMatch	worms:235979	semapv:UnspecifiedMatching				
pzt:000877	skos:exactMatch	bold:730260	semapv:UnspecifiedMatching				
pzt:000877	skos:exactMatch	ncbi:418940	semapv:UnspecifiedMatching				
pzt:000877	skos:exactMatch	wikidata:Q23070954	semapv:UnspecifiedMatching				
pzt:000877	skos:exactMatch	worms:235975	semapv:UnspecifiedMatching				
pzt:000879	skos:exactMatch	bold:74456	semapv:UnspecifiedMatching				
pzt:000879	skos:exactMatch	ecotaxa_legacy:711	semapv:UnspecifiedMatching				
pzt:000879	skos:exactMatch	ncbi:33849	semapv:UnspecifiedMatching				
pzt:000879	skos:exactMatch	wikidata:Q2878349	semapv:UnspecifiedMatching				
pzt:000879	skos:exactMatch	worms:148899	semapv:UnspecifiedMatching				
pzt:000880	skos:exactMatch	bold:393182	semapv:UnspecifiedMatching				
pzt:000880	skos:exactMatch	ecotaxa_legacy:711	semapv:UnspecifiedMatching				
pzt:000880	skos:exactMatch	ncbi:941245	semapv:UnspecifiedMatching				
pzt:000880	skos:exactMatch	wikidata:Q2868420	semapv:UnspecifiedMatching				
pzt:000880	skos:exactMatch	worms:162250	semapv:UnspecifiedMatching				
pzt:000882	skos:exactMatch	bold:678265	semapv:UnspecifiedMatching				
pzt:000882	skos:exactMatch	ecotaxa_legacy:706	semapv:UnspecifiedMatching				
pzt:000882	skos:exactMatch	ncbi:1529359	semapv:UnspecifiedMatching				
pzt:000882	skos:exactMatch	wikidata:Q2868422	semapv:UnspecifiedMatching				
pzt:000882	skos:exactMatch	worms:162254	semapv:UnspecifiedMatching				
pzt:000883	skos:broadMatch	bold:678265	semapv:LogicalReasoning				
pzt:000883	skos:broadMatch	ncbi:1529359	semapv:LogicalReasoning				
pzt:000883	skos:exactMatch	ecotaxa_legacy:706	semapv:UnspecifiedMatching				
pzt:000883	skos:exactMatch	wikidata:Q67892724	semapv:UnspecifiedMatching				
pzt:000883	skos:exactMatch	worms:394598	semapv:UnspecifiedMatching				
pzt:000885	skos:exactMatch	bold:87576	semapv:UnspecifiedMatching				
pzt:000885	skos:exactMatch	ecotaxa_legacy:711	semapv:UnspecifiedMatching				
pzt:000885	skos:exactMatch	ncbi:33852	semapv:UnspecifiedMatching				
pzt:000885	skos:exactMatch	wikidata:Q4838943	semapv:UnspecifiedMatching				
pzt:000885	skos:exactMatch	worms:149002	semapv:UnspecifiedMatching				
pzt:000886	skos:exactMatch	bold:180373	semapv:UnspecifiedMatching				
pzt:000886	skos:exactMatch	ecotaxa_legacy:659	semapv:UnspecifiedMatching				
pzt:000886	skos:exactMatch	ncbi:3002	semapv:UnspecifiedMatching				
pzt:000886	skos:exactMatch	wikidata:Q798285	semapv:UnspecifiedMatching				
pzt:000886	skos:exactMatch	worms:149148	semapv:UnspecifiedMatching				
pzt:000887	skos:exactMatch	bold:87577	semapv:UnspecifiedMatching				
pzt:000887	skos:exactMatch	ecotaxa_legacy:711	semapv:UnspecifiedMatching				
pzt:000887	skos:exactMatch	ncbi:2852	semapv:UnspecifiedMatching				
pzt:000887	skos:exactMatch	wikidata:Q23821592	semapv:UnspecifiedMatching				
pzt:000887	skos:exactMatch	worms:149003	semapv:UnspecifiedMatching				
pzt:000888	skos:exactMatch	bold:87578	semapv:UnspecifiedMatching				
pzt:000888	skos:exactMatch	ecotaxa_legacy:711	semapv:UnspecifiedMatching				
pzt:000888	skos:exactMatch	ncbi:2856	semapv:UnspecifiedMatching				
pzt:000888	skos:exactMatch	wikidata:Q61998601	semapv:UnspecifiedMatching				
pzt:000888	skos:exactMatch	worms:149004	semapv:UnspecifiedMatching				
pzt:000889	skos:exactMatch	bold:87687	semapv:UnspecifiedMatching				
pzt:000889	skos:exactMatch	ecotaxa_legacy:711	semapv:UnspecifiedMatching				
pzt:000889	skos:exactMatch	ncbi:186035	semapv:UnspecifiedMatching				
pzt:000889	skos:exactMatch	wikidata:Q25366030	semapv:UnspecifiedMatching				
pzt:000889	skos:exactMatch	worms:149313	semapv:UnspecifiedMatching				
pzt:000890	skos:exactMatch	bold:87625	semapv:UnspecifiedMatching				
pzt:000890	skos:exactMatch	ecotaxa_legacy:711	semapv:UnspecifiedMatching				
pzt:000890	skos:exactMatch	ncbi:651811	semapv:UnspecifiedMatching				
pzt:000890	skos:exactMatch	wikidata:Q1583107	semapv:UnspecifiedMatching				
pzt:000890	skos:exactMatch	worms:149045	semapv:UnspecifiedMatching				
pzt:000891	skos:exactMatch	bold:785727	semapv:UnspecifiedMatching				
pzt:000891	skos:exactMatch	ecotaxa_legacy:711	semapv:UnspecifiedMatching				
pzt:000891	skos:exactMatch	ncbi:303396	semapv:UnspecifiedMatching				
pzt:000891	skos:exactMatch	wikidata:Q49600010	semapv:UnspecifiedMatching				
pzt:000891	skos:exactMatch	worms:609727	semapv:UnspecifiedMatching				
pzt:000892	skos:exactMatch	bold:87706	semapv:UnspecifiedMatching				
pzt:000892	skos:exactMatch	ecotaxa_legacy:630	semapv:UnspecifiedMatching				
pzt:000892	skos:exactMatch	ncbi:41953	semapv:UnspecifiedMatching				
pzt:000892	skos:exactMatch	wikidata:Q891709	semapv:UnspecifiedMatching				
pzt:000892	skos:exactMatch	worms:149151	semapv:UnspecifiedMatching				
pzt:000896	skos:broadMatch	bold:74456	semapv:LogicalReasoning				
pzt:000896	skos:broadMatch	ncbi:33849	semapv:LogicalReasoning				
pzt:000896	skos:broadMatch	wikidata:Q2878349	semapv:LogicalReasoning				
pzt:000896	skos:exactMatch	ecotaxa_legacy:711	semapv:UnspecifiedMatching				
pzt:000896	skos:exactMatch	worms:1324082	semapv:UnspecifiedMatching				
pzt:000899	skos:exactMatch	bold:603546	semapv:UnspecifiedMatching				
pzt:000899	skos:exactMatch	ecotaxa_legacy:711	semapv:UnspecifiedMatching				
pzt:000899	skos:exactMatch	ncbi:420276	semapv:UnspecifiedMatching				
pzt:000899	skos:exactMatch	wikidata:Q25366246	semapv:UnspecifiedMatching				
pzt:000899	skos:exactMatch	worms:148967	semapv:UnspecifiedMatching				
pzt:000900	skos:exactMatch	bold:603786	semapv:UnspecifiedMatching				
pzt:000900	skos:exactMatch	ecotaxa_legacy:711	semapv:UnspecifiedMatching				
pzt:000900	skos:exactMatch	ncbi:1003063	semapv:UnspecifiedMatching				
pzt:000900	skos:exactMatch	wikidata:Q25366249	semapv:UnspecifiedMatching				
pzt:000900	skos:exactMatch	worms:163257	semapv:UnspecifiedMatching				
pzt:000902	skos:exactMatch	bold:180383	semapv:UnspecifiedMatching				
pzt:000902	skos:exactMatch	ecotaxa_legacy:711	semapv:UnspecifiedMatching				
pzt:000902	skos:exactMatch	ncbi:1003021	semapv:UnspecifiedMatching				
pzt:000902	skos:exactMatch	wikidata:Q16831734	semapv:UnspecifiedMatching				
pzt:000902	skos:exactMatch	worms:148966	semapv:UnspecifiedMatching				
pzt:000903	skos:exactMatch	bold:604073	semapv:UnspecifiedMatching				
pzt:000903	skos:exactMatch	ecotaxa_legacy:711	semapv:UnspecifiedMatching				
pzt:000903	skos:exactMatch	ncbi:1003143	semapv:UnspecifiedMatching				
pzt:000903	skos:exactMatch	wikidata:Q25366253	semapv:UnspecifiedMatching				
pzt:000903	skos:exactMatch	worms:254445	semapv:UnspecifiedMatching				
pzt:000904	skos:broadMatch	bold:74456	semapv:LogicalReasoning				
pzt:000904	skos:broadMatch	ncbi:33849	semapv:LogicalReasoning				
pzt:000904	skos:exactMatch	ecotaxa_legacy:711	semapv:UnspecifiedMatching				
pzt:000904	skos:exactMatch	wikidata:Q20670868	semapv:UnspecifiedMatching				
pzt:000904	skos:exactMatch	worms:341285	semapv:UnspecifiedMatching				
pzt:000907	skos:exactMatch	bold:87564	semapv:UnspecifiedMatching				
pzt:000907	skos:exactMatch	ecotaxa_legacy:538	semapv:UnspecifiedMatching				
pzt:000907	skos:exactMatch	ncbi:426670	semapv:UnspecifiedMatching				
pzt:000907	skos:exactMatch	wikidata:Q4840004	semapv:UnspecifiedMatching				
pzt:000907	skos:exactMatch	worms:149118	semapv:UnspecifiedMatching				
pzt:000908	skos:exactMatch	bold:87566	semapv:UnspecifiedMatching				
pzt:000908	skos:exactMatch	ecotaxa_legacy:540	semapv:UnspecifiedMatching				
pzt:000908	skos:exactMatch	ecotaxa_legacy:734	semapv:UnspecifiedMatching				
pzt:000908	skos:exactMatch	ecotaxa_legacy:754	semapv:UnspecifiedMatching				
pzt:000908	skos:exactMatch	ecotaxa_legacy:760	semapv:UnspecifiedMatching				
pzt:000908	skos:exactMatch	ncbi:49237	semapv:UnspecifiedMatching				
pzt:000908	skos:exactMatch	wikidata:Q1761179	semapv:UnspecifiedMatching				
pzt:000908	skos:exactMatch	worms:148985	semapv:UnspecifiedMatching				
pzt:000909	skos:exactMatch	bold:202268	semapv:UnspecifiedMatching				
pzt:000909	skos:exactMatch	ecotaxa_legacy:540	semapv:UnspecifiedMatching				
pzt:000909	skos:exactMatch	ecotaxa_legacy:734	semapv:UnspecifiedMatching				
pzt:000909	skos:exactMatch	ecotaxa_legacy:754	semapv:UnspecifiedMatching				
pzt:000909	skos:exactMatch	ecotaxa_legacy:760	semapv:UnspecifiedMatching				
pzt:000909	skos:exactMatch	ncbi:426623	semapv:UnspecifiedMatching				
pzt:000909	skos:exactMatch	wikidata:Q49620299	semapv:UnspecifiedMatching				
pzt:000909	skos:exactMatch	worms:149241	semapv:UnspecifiedMatching				
pzt:000910	skos:broadMatch	bold:87566	semapv:LogicalReasoning				
pzt:000910	skos:exactMatch	ecotaxa_legacy:540	semapv:UnspecifiedMatching				
pzt:000910	skos:exactMatch	ecotaxa_legacy:734	semapv:UnspecifiedMatching				
pzt:000910	skos:exactMatch	ecotaxa_legacy:754	semapv:UnspecifiedMatching				
pzt:000910	skos:exactMatch	ecotaxa_legacy:760	semapv:UnspecifiedMatching				
pzt:000910	skos:exactMatch	ncbi:2082233	semapv:UnspecifiedMatching				
pzt:000910	skos:exactMatch	wikidata:Q67881399	semapv:UnspecifiedMatching				
pzt:000910	skos:exactMatch	worms:149292	semapv:UnspecifiedMatching				
pzt:000911	skos:broadMatch	bold:87566	semapv:LogicalReasoning				
pzt:000911	skos:broadMatch	ncbi:49237	semapv:LogicalReasoning				
pzt:000911	skos:broadMatch	worms:148985	semapv:LogicalReasoning				
pzt:000911	skos:exactMatch	ecotaxa_legacy:734	semapv:UnspecifiedMatching				
pzt:000911	skos:exactMatch	wikidata:Q67881815	semapv:UnspecifiedMatching				
pzt:000912	skos:broadMatch	bold:87566	semapv:LogicalReasoning				
pzt:000912	skos:exactMatch	ecotaxa_legacy:540	semapv:UnspecifiedMatching				
pzt:000912	skos:exactMatch	ecotaxa_legacy:734	semapv:UnspecifiedMatching				
pzt:000912	skos:exactMatch	ecotaxa_legacy:754	semapv:UnspecifiedMatching				
pzt:000912	skos:exactMatch	ecotaxa_legacy:760	semapv:UnspecifiedMatching				
pzt:000912	skos:exactMatch	ncbi:426631	semapv:UnspecifiedMatching				
pzt:000912	skos:exactMatch	wikidata:Q49620201	semapv:UnspecifiedMatching				
pzt:000912	skos:exactMatch	worms:149120	semapv:UnspecifiedMatching				
pzt:000913	skos:exactMatch	bold:187435	semapv:UnspecifiedMatching				
pzt:000913	skos:exactMatch	ecotaxa_legacy:540	semapv:UnspecifiedMatching				
pzt:000913	skos:exactMatch	ecotaxa_legacy:734	semapv:UnspecifiedMatching				
pzt:000913	skos:exactMatch	ecotaxa_legacy:754	semapv:UnspecifiedMatching				
pzt:000913	skos:exactMatch	ecotaxa_legacy:760	semapv:UnspecifiedMatching				
pzt:000913	skos:exactMatch	ncbi:655751	semapv:UnspecifiedMatching				
pzt:000913	skos:exactMatch	wikidata:Q49622035	semapv:UnspecifiedMatching				
pzt:000913	skos:exactMatch	worms:149126	semapv:UnspecifiedMatching				
pzt:000914	skos:exactMatch	bold:461601	semapv:UnspecifiedMatching				
pzt:000914	skos:exactMatch	ecotaxa_legacy:540	semapv:UnspecifiedMatching				
pzt:000914	skos:exactMatch	ecotaxa_legacy:734	semapv:UnspecifiedMatching				
pzt:000914	skos:exactMatch	ecotaxa_legacy:754	semapv:UnspecifiedMatching				
pzt:000914	skos:exactMatch	ecotaxa_legacy:760	semapv:UnspecifiedMatching				
pzt:000914	skos:exactMatch	ncbi:49238	semapv:UnspecifiedMatching				
pzt:000914	skos:exactMatch	wikidata:Q2947528	semapv:UnspecifiedMatching				
pzt:000914	skos:exactMatch	worms:149122	semapv:UnspecifiedMatching				
pzt:000915	skos:broadMatch	bold:87566	semapv:LogicalReasoning				
pzt:000915	skos:exactMatch	ecotaxa_legacy:540	semapv:UnspecifiedMatching				
pzt:000915	skos:exactMatch	ecotaxa_legacy:734	semapv:UnspecifiedMatching				
pzt:000915	skos:exactMatch	ecotaxa_legacy:754	semapv:UnspecifiedMatching				
